date,raw_daily,raw_weekly,medication_harmonized_daily
2021.05.09,3,7,3.0450003
2021.05.10,5,7,5.0750003
2021.05.11,5,7,5.0750003
2021.05.12,5,7,5.0750003
2021.05.13,4,7,4.0600004
2021.05.14,5,7,5.0750003
2021.05.15,3,7,3.0450003
2021.05.16,4,6,4.1760001
2021.05.17,4,6,4.1760001
2021.05.18,4,6,4.1760001
2021.05.19,4,6,4.1760001
2021.05.20,2,6,2.0880001
2021.05.21,4,6,4.1760001
2021.05.22,3,6,3.132
2021.05.23,3,7,3.2625
2021.05.24,4,7,4.3499999
2021.05.25,6,7,6.5250001
2021.05.26,5,7,5.4375
2021.05.27,3,7,3.2625
2021.05.28,4,7,4.3499999
2021.05.29,3,7,3.2625
2021.05.30,3,7,3.3833334
2021.05.31,4,7,4.5111113
2021.06.01,4,7,4.5111113
2021.06.02,4,7,4.5111113
2021.06.03,4,7,4.5111113
2021.06.04,4,7,4.5111113
2021.06.05,4,7,4.5111113
2021.06.06,3,6,3.132
2021.06.07,4,6,4.1760001
2021.06.08,3,6,3.132
2021.06.09,3,6,3.132
2021.06.10,4,6,4.1760001
2021.06.11,4,6,4.1760001
2021.06.12,4,6,4.1760001
2021.06.13,3,6,3.4043477
2021.06.14,4,6,4.5391302
2021.06.15,3,6,3.4043477
2021.06.16,4,6,4.5391302
2021.06.17,3,6,3.4043477
2021.06.18,4,6,4.5391302
2021.06.19,2,6,2.2695651
2021.06.20,3,6,3.132
2021.06.21,5,6,5.2200003
2021.06.22,4,6,4.1760001
2021.06.23,3,6,3.132
2021.06.24,4,6,4.1760001
2021.06.25,3,6,3.132
2021.06.26,3,6,3.132
2021.06.27,4,6,4.0153847
2021.06.28,5,6,5.0192308
2021.06.29,3,6,3.0115387
2021.06.30,4,6,4.0153847
2021.07.01,4,6,4.0153847
2021.07.02,2,6,2.0076923
2021.07.03,4,6,4.0153847
2021.07.04,34,6,2.3476191
2021.07.05,37,6,2.5547619
2021.07.06,82,6,5.6619053
2021.07.07,57,6,3.9357145
2021.07.08,68,6,4.6952381
2021.07.09,36,6,2.4857142
2021.07.10,64,6,4.4190478
2021.07.11,41,6,2.8536
2021.07.12,48,6,3.3408
2021.07.13,57,6,3.9671998
2021.07.14,67,6,4.6631999
2021.07.15,47,6,3.2711999
2021.07.16,61,6,4.2455997
2021.07.17,54,6,3.7584
2021.07.18,49,6,3.2792308
2021.07.19,55,6,3.6807694
2021.07.20,58,6,3.8815384
2021.07.21,43,6,2.8776922
2021.07.22,72,6,4.8184614
2021.07.23,59,6,3.9484615
2021.07.24,54,6,3.6138463
2021.07.25,46,6,3.3257618
2021.07.26,55,6,3.976454
2021.07.27,58,6,4.1933513
2021.07.28,43,6,3.1088641
2021.07.29,41,6,2.9642658
2021.07.30,55,6,3.976454
2021.07.31,63,6,4.5548472
2021.08.01,28,6,2.0187845
2021.08.02,48,6,3.4607732
2021.08.03,47,6,3.388674
2021.08.04,51,6,3.6770716
2021.08.05,78,6,5.6237569
2021.08.06,54,6,3.8933699
2021.08.07,56,6,4.037569
2021.08.08,42,6,3.2146626
2021.08.09,33,6,2.5258064
2021.08.10,58,6,4.4392962
2021.08.11,56,6,4.2862167
2021.08.12,65,6,4.9750733
2021.08.13,37,6,2.8319647
2021.08.14,50,6,3.8269794
2021.08.15,48,5,3.1829267
2021.08.16,37,5,2.453506
2021.08.17,51,5,3.3818595
2021.08.18,51,5,3.3818595
2021.08.19,50,5,3.3155487
2021.08.20,49,5,3.2492375
2021.08.21,42,5,2.7850609
2021.08.22,38,6,2.960597
2021.08.23,60,6,4.6746273
2021.08.24,34,6,2.6489553
2021.08.25,63,6,4.9083581
2021.08.26,45,6,3.5059702
2021.08.27,49,6,3.8176122
2021.08.28,46,6,3.5838807
2021.08.29,67,6,4.3827071
2021.08.30,57,6,3.7285714
2021.08.31,61,6,3.9902256
2021.09.01,48,6,3.1398494
2021.09.02,59,6,3.8593986
2021.09.03,49,6,3.2052631
2021.09.04,58,6,3.7939849
2021.09.05,66,6,4.6058826
2021.09.06,49,6,3.4195189
2021.09.07,49,6,3.4195189
2021.09.08,71,6,4.954813
2021.09.09,41,6,2.8612301
2021.09.10,46,6,3.2101607
2021.09.11,52,6,3.6288772
2021.09.12,59,7,3.8635483
2021.09.13,56,7,3.6670966
2021.09.14,60,7,3.9290321
2021.09.15,60,7,3.9290321
2021.09.16,71,7,4.6493545
2021.09.17,80,7,5.2387094
2021.09.18,79,7,5.1732254
2021.09.19,59,8,3.9484615
2021.09.20,86,8,5.7553844
2021.09.21,92,8,6.1569228
2021.09.22,69,8,4.6176925
2021.09.23,72,8,4.8184614
2021.09.24,67,8,4.4838462
2021.09.25,75,8,5.0192308
2021.09.26,69,7,5.1245122
2021.09.27,61,7,4.5303655
2021.09.28,47,7,3.4906096
2021.09.29,71,7,5.2730489
2021.09.30,55,7,4.0847559
2021.10.01,55,7,4.0847559
2021.10.02,52,7,3.8619511
2021.10.03,74,7,5.4165869
2021.10.04,63,7,4.6114182
2021.10.05,73,7,5.3433895
2021.10.06,53,7,3.8794472
2021.10.07,62,7,4.5382214
2021.10.08,41,7,3.0010819
2021.10.09,50,7,3.6598558
2021.10.10,63,6,4.0902987
2021.10.11,37,6,2.4022388
2021.10.12,67,6,4.3499999
2021.10.13,48,6,3.1164179
2021.10.14,66,6,4.2850747
2021.10.15,59,6,3.8305972
2021.10.16,62,6,4.025373
2021.10.17,69,9,4.7981348
2021.10.18,96,9,6.6756659
2021.10.19,63,9,4.3809061
2021.10.20,92,9,6.3975129
2021.10.21,78,9,5.4239783
2021.10.22,93,9,6.4670515
2021.10.23,72,9,5.0067492
2021.10.24,75,8,5.3374238
2021.10.25,100,8,7.1165648
2021.10.26,64,8,4.5546012
2021.10.27,76,8,5.4085894
2021.10.28,50,8,3.5582824
2021.10.29,65,8,4.6257672
2021.10.30,59,8,4.1987734
2021.10.31,42,6,2.8696337
2021.11.01,57,6,3.8945026
2021.11.02,50,6,3.4162304
2021.11.03,50,6,3.4162304
2021.11.04,67,6,4.5777488
2021.11.05,50,6,3.4162304
2021.11.06,66,6,4.5094242
2021.11.07,60,7,4.1241531
2021.11.08,92,7,6.3237019
2021.11.09,59,7,4.0554175
2021.11.10,61,7,4.1928892
2021.11.11,39,7,2.6806998
2021.11.12,51,7,3.5055304
2021.11.13,81,7,5.5676069
2021.11.14,59,6,4.1731706
2021.11.15,54,6,3.8195121
2021.11.16,46,6,3.2536583
2021.11.17,55,6,3.8902438
2021.11.18,46,6,3.2536583
2021.11.19,59,6,4.1731706
2021.11.20,50,6,3.5365853
2021.11.21,42,5,2.9950819
2021.11.22,28,5,1.9967213
2021.11.23,49,5,3.4942622
2021.11.24,58,5,4.1360655
2021.11.25,35,5,2.4959016
2021.11.26,48,5,3.422951
2021.11.27,45,5,3.2090163
2021.11.28,76,5,4.8052325
2021.11.29,47,5,2.971657
2021.11.30,72,5,4.5523257
2021.12.01,37,5,2.3393896
2021.12.02,40,5,2.5290699
2021.12.03,43,5,2.71875
2021.12.04,29,5,1.8335757
2021.12.05,28,6,2.1306124
2021.12.06,57,6,4.3373179
2021.12.07,57,6,4.3373179
2021.12.08,30,6,2.282799
2021.12.09,55,6,4.1851311
2021.12.10,65,6,4.946064
2021.12.11,51,6,3.880758
2021.12.12,21,4,1.378868
2021.12.13,61,4,4.0052829
2021.12.14,33,4,2.1667926
2021.12.15,24,4,1.5758491
2021.12.16,42,4,2.757736
2021.12.17,53,4,3.48
2021.12.18,31,4,2.0354717
2021.12.19,33,4,2.1266665
2021.12.20,40,4,2.5777776
2021.12.21,57,4,3.6733332
2021.12.22,38,4,2.4488888
2021.12.23,48,4,3.0933332
2021.12.24,22,4,1.4177778
2021.12.25,32,4,2.0622222
2021.12.26,43,7,3.1857665
2021.12.27,46,7,3.4080291
2021.12.28,75,7,5.5565691
2021.12.29,76,7,5.6306567
2021.12.30,74,7,5.482482
2021.12.31,67,7,4.9638686
2022.01.01,30,7,2.2226276
