date,鼻水_鼻づまり_くしゃみ_目のかゆみ_trend,prefecture
2021-01-17,25.903587840226223,Kanagawa
2021-01-18,14.031110080122538,Kanagawa
2021-01-19,6.475896960056556,Kanagawa
2021-01-20,53.96580800047129,Kanagawa
2021-01-21,28.062220160245076,Kanagawa
2021-01-22,14.031110080122538,Kanagawa
2021-01-23,6.475896960056556,Kanagawa
2021-01-24,0.0,Kanagawa
2021-01-25,42.55589430894308,Kanagawa
2021-01-26,14.185298102981026,Kanagawa
2021-01-27,14.185298102981026,Kanagawa
2021-01-28,0.0,Kanagawa
2021-01-29,21.823535543047733,Kanagawa
2021-01-30,34.91765686887637,Kanagawa
2021-01-31,10.532583841463412,Kanagawa
2021-02-01,28.08689024390243,Kanagawa
2021-02-02,5.266291920731706,Kanagawa
2021-02-03,17.554306402439018,Kanagawa
2021-02-04,17.554306402439018,Kanagawa
2021-02-05,34.230897484756085,Kanagawa
2021-02-06,27.209174923780477,Kanagawa
2021-02-07,15.62787079141978,Kanagawa
2021-02-08,20.003674613017314,Kanagawa
2021-02-09,8.126492811538284,Kanagawa
2021-02-10,8.126492811538284,Kanagawa
2021-02-11,23.12924877130127,Kanagawa
2021-02-12,16.25298562307657,Kanagawa
2021-02-13,19.378559781360522,Kanagawa
2021-02-14,30.7674224371554,Kanagawa
2021-02-15,15.799487197458179,Kanagawa
2021-02-16,32.43052635267731,Kanagawa
2021-02-17,16.631039155219135,Kanagawa
2021-02-18,0.0,Kanagawa
2021-02-19,16.631039155219135,Kanagawa
2021-02-20,32.43052635267731,Kanagawa
2021-02-21,38.68815606668724,Kanagawa
2021-02-22,65.83773927138003,Kanagawa
2021-02-23,67.873958011732,Kanagawa
2021-02-24,31.900760265514037,Kanagawa
2021-02-25,27.828322784810123,Kanagawa
2021-02-26,13.5747916023464,Kanagawa
2021-02-27,22.398406143871558,Kanagawa
2021-02-28,30.498390921409214,Kanagawa
2021-03-01,26.952066395663955,Kanagawa
2021-03-02,17.731622628726285,Kanagawa
2021-03-03,23.405741869918696,Kanagawa
2021-03-04,70.2172256097561,Kanagawa
2021-03-05,13.476033197831978,Kanagawa
2021-03-06,17.731622628726285,Kanagawa
2021-03-07,44.10338137472284,Kanagawa
2021-03-08,18.81744271988174,Kanagawa
2021-03-09,15.289172209903915,Kanagawa
2021-03-10,38.81097560975609,Kanagawa
2021-03-11,15.289172209903915,Kanagawa
2021-03-12,15.289172209903915,Kanagawa
2021-03-13,14.113082039911307,Kanagawa
2021-03-14,31.34211362848225,Kanagawa
2021-03-15,23.71835625939197,Kanagawa
2021-03-16,33.036281932724535,Kanagawa
2021-03-17,22.871272107270833,Kanagawa
2021-03-18,16.941683042422838,Kanagawa
2021-03-19,28.800861172118825,Kanagawa
2021-03-20,22.024187955149692,Kanagawa
2021-03-21,32.32221496322105,Kanagawa
2021-03-22,43.467806329849004,Kanagawa
2021-03-23,14.489268776616335,Kanagawa
2021-03-24,52.384279423151355,Kanagawa
2021-03-25,14.489268776616335,Kanagawa
2021-03-26,14.489268776616335,Kanagawa
2021-03-27,15.603827913279128,Kanagawa
2021-03-28,5.658783783783782,Kanagawa
2021-03-29,24.521396396396394,Kanagawa
2021-03-30,18.86261261261261,Kanagawa
2021-03-31,31.123310810810807,Kanagawa
2021-04-01,25.464527027027025,Kanagawa
2021-04-02,37.72522522522522,Kanagawa
2021-04-03,31.123310810810807,Kanagawa
2021-04-04,9.915936538006155,Kanagawa
2021-04-05,32.22679374852,Kanagawa
2021-04-06,16.526560896676926,Kanagawa
2021-04-07,11.56859262767385,Kanagawa
2021-04-08,50.40601073486462,Kanagawa
2021-04-09,16.526560896676926,Kanagawa
2021-04-10,33.05312179335385,Kanagawa
2021-04-11,13.473294723294721,Kanagawa
2021-04-12,27.620254182754177,Kanagawa
2021-04-13,30.98857786357786,Kanagawa
2021-04-14,26.946589446589442,Kanagawa
2021-04-15,23.57826576576576,Kanagawa
2021-04-16,22.230936293436287,Kanagawa
2021-04-17,29.641248391248386,Kanagawa
2021-04-18,27.23577235772357,Kanagawa
2021-04-19,40.85365853658535,Kanagawa
2021-04-20,17.022357723577233,Kanagawa
2021-04-21,17.873475609756092,Kanagawa
2021-04-22,17.873475609756092,Kanagawa
2021-04-23,28.938008130081293,Kanagawa
2021-04-24,16.17123983739837,Kanagawa
2021-04-25,21.044123559367456,Kanagawa
2021-04-26,17.67706378986866,Kanagawa
2021-04-27,39.56295229161083,Kanagawa
2021-04-28,16.835298847493966,Kanagawa
2021-04-29,10.101179308496379,Kanagawa
2021-04-30,16.835298847493966,Kanagawa
2021-05-01,31.145302867863833,Kanagawa
2021-05-02,18.198244276850662,Kanagawa
2021-05-03,18.198244276850662,Kanagawa
2021-05-04,8.735157252888316,Kanagawa
2021-05-05,34.94062901155326,Kanagawa
2021-05-06,13.830665650406502,Kanagawa
2021-05-07,36.396488553701325,Kanagawa
2021-05-08,35.668558782627294,Kanagawa
2021-05-09,28.984014502307183,Kanagawa
2021-05-10,30.16703550240135,Kanagawa
2021-05-11,26.617972502118842,Kanagawa
2021-05-12,18.928336001506732,Kanagawa
2021-05-13,18.336825501459646,Kanagawa
2021-05-14,15.37927300122422,Kanagawa
2021-05-15,14.787762501177134,Kanagawa
2021-05-16,27.035509325681485,Kanagawa
2021-05-17,3.1194818452709407,Kanagawa
2021-05-18,19.756718353382624,Kanagawa
2021-05-19,6.2389636905418815,Kanagawa
2021-05-20,19.756718353382624,Kanagawa
2021-05-21,22.876200198653567,Kanagawa
2021-05-22,16.117322867233195,Kanagawa
2021-05-23,21.888797312016177,Kanagawa
2021-05-24,49.90645787139689,Kanagawa
2021-05-25,33.2709719142646,Kanagawa
2021-05-26,21.888797312016177,Kanagawa
2021-05-27,28.017660559380708,Kanagawa
2021-05-28,16.6354859571323,Kanagawa
2021-05-29,11.382174602248412,Kanagawa
2021-05-30,10.15368706318642,Kanagawa
2021-05-31,10.999827651785289,Kanagawa
2021-06-01,16.0766711833785,Kanagawa
2021-06-02,16.0766711833785,Kanagawa
2021-06-03,32.999482955355866,Kanagawa
2021-06-04,32.153342366757,Kanagawa
2021-06-05,26.230358246564922,Kanagawa
2021-06-06,42.986840074096925,Kanagawa
2021-06-07,6.140977153442419,Kanagawa
2021-06-08,13.305450499125241,Kanagawa
2021-06-09,19.44642765256766,Kanagawa
2021-06-10,33.77537434393331,Kanagawa
2021-06-11,13.305450499125241,Kanagawa
2021-06-12,32.75187815169291,Kanagawa
2021-06-13,23.212305986696226,Kanagawa
2021-06-14,4.642461197339245,Kanagawa
2021-06-15,0.0,Kanagawa
2021-06-16,24.759793052475978,Kanagawa
2021-06-17,20.11733185513673,Kanagawa
2021-06-18,30.175997782705092,Kanagawa
2021-06-19,33.27097191426459,Kanagawa
2021-06-20,31.313855919307848,Kanagawa
2021-06-21,14.564584148515278,Kanagawa
2021-06-22,9.46697969653493,Kanagawa
2021-06-23,4.3693752445545835,Kanagawa
2021-06-24,24.031563845050208,Kanagawa
2021-06-25,24.031563845050208,Kanagawa
2021-06-26,28.400939089604794,Kanagawa
2021-06-27,14.730886491557222,Kanagawa
2021-06-28,7.979230182926828,Kanagawa
2021-06-29,23.937690548780484,Kanagawa
2021-06-30,28.234199108818007,Kanagawa
2021-07-01,7.979230182926828,Kanagawa
2021-07-02,22.710116674484045,Kanagawa
2021-07-03,22.096329737335832,Kanagawa
2018-12-30,19.77111111111111,Niigata
2018-12-31,9.566666666666666,Niigata
2019-01-01,18.49555555555556,Niigata
2019-01-02,9.566666666666666,Niigata
2019-01-03,19.133333333333333,Niigata
2019-01-04,9.566666666666666,Niigata
2019-01-05,0.0,Niigata
2019-01-06,29.182758620689647,Niigata
2019-01-07,0.0,Niigata
2019-01-08,0.0,Niigata
2019-01-09,0.0,Niigata
2019-01-10,48.95172413793102,Niigata
2019-01-11,16.003448275862066,Niigata
2019-01-12,15.06206896551724,Niigata
2019-01-13,26.41935483870967,Niigata
2019-01-14,0.0,Niigata
2019-01-15,0.0,Niigata
2019-01-16,0.0,Niigata
2019-01-17,0.0,Niigata
2019-01-18,0.0,Niigata
2019-01-19,28.180645161290315,Niigata
2019-01-20,0.0,Niigata
2019-01-21,0.0,Niigata
2019-01-22,10.356164383561643,Niigata
2019-01-23,31.06849315068493,Niigata
2019-01-24,21.359589041095887,Niigata
2019-01-25,21.359589041095887,Niigata
2019-01-26,10.356164383561643,Niigata
2019-01-27,44.510869565217384,Niigata
2019-01-28,48.961956521739125,Niigata
2019-01-29,0.0,Niigata
2019-01-30,0.0,Niigata
2019-01-31,0.0,Niigata
2019-02-01,0.0,Niigata
2019-02-02,43.027173913043484,Niigata
2019-02-03,7.4812499999999975,Niigata
2019-02-04,0.0,Niigata
2019-02-05,7.979999999999999,Niigata
2019-02-06,0.0,Niigata
2019-02-07,0.0,Niigata
2019-02-08,24.438749999999995,Niigata
2019-02-09,0.0,Niigata
2019-02-10,21.388888888888886,Niigata
2019-02-11,7.291666666666666,Niigata
2019-02-12,7.777777777777777,Niigata
2019-02-13,0.0,Niigata
2019-02-14,8.263888888888888,Niigata
2019-02-15,7.777777777777777,Niigata
2019-02-16,0.0,Niigata
2019-02-17,19.30645161290322,Niigata
2019-02-18,0.0,Niigata
2019-02-19,20.59354838709677,Niigata
2019-02-20,20.59354838709677,Niigata
2019-02-21,0.0,Niigata
2019-02-22,0.0,Niigata
2019-02-23,19.30645161290322,Niigata
2019-02-24,12.69767441860465,Niigata
2019-02-25,14.390697674418604,Niigata
2019-02-26,27.088372093023256,Niigata
2019-02-27,42.325581395348834,Niigata
2019-02-28,0.0,Niigata
2019-03-01,0.0,Niigata
2019-03-02,12.69767441860465,Niigata
2019-03-03,0.0,Niigata
2019-03-04,24.36,Niigata
2019-03-05,0.0,Niigata
2019-03-06,50.24249999999999,Niigata
2019-03-07,0.0,Niigata
2019-03-08,0.0,Niigata
2019-03-09,47.1975,Niigata
2019-03-10,0.0,Niigata
2019-03-11,36.21187499999999,Niigata
2019-03-12,57.238125,Niigata
2019-03-13,18.689999999999998,Niigata
2019-03-14,18.689999999999998,Niigata
2019-03-15,19.858124999999998,Niigata
2019-03-16,36.21187499999999,Niigata
2019-03-17,0.0,Niigata
2019-03-18,32.99999999999999,Niigata
2019-03-19,31.0,Niigata
2019-03-20,100.0,Niigata
2019-03-21,30.0,Niigata
2019-03-22,15.999999999999998,Niigata
2019-03-23,0.0,Niigata
2019-03-24,9.786792452830188,Niigata
2019-03-25,12.045283018867924,Niigata
2019-03-26,12.045283018867924,Niigata
2019-03-27,12.798113207547171,Niigata
2019-03-28,12.045283018867924,Niigata
2019-03-29,36.888679245283015,Niigata
2019-03-30,24.090566037735847,Niigata
2019-03-31,0.0,Niigata
2019-04-01,0.0,Niigata
2019-04-02,0.0,Niigata
2019-04-03,38.114999999999995,Niigata
2019-04-04,36.96,Niigata
2019-04-05,0.0,Niigata
2019-04-06,17.325,Niigata
2019-04-07,22.105263157894736,Niigata
2019-04-08,0.0,Niigata
2019-04-09,36.84210526315789,Niigata
2019-04-10,12.526315789473683,Niigata
2019-04-11,12.526315789473683,Niigata
2019-04-12,0.0,Niigata
2019-04-13,0.0,Niigata
2019-04-14,39.454545454545446,Niigata
2019-04-15,0.0,Niigata
2019-04-16,21.636363636363633,Niigata
2019-04-17,21.636363636363633,Niigata
2019-04-18,0.0,Niigata
2019-04-19,22.909090909090903,Niigata
2019-04-20,20.36363636363636,Niigata
2019-04-21,45.955479452054796,Niigata
2019-04-22,35.7431506849315,Niigata
2019-04-23,17.360958904109587,Niigata
2019-04-24,34.721917808219175,Niigata
2019-04-25,0.0,Niigata
2019-04-26,0.0,Niigata
2019-04-27,15.318493150684928,Niigata
2019-04-28,15.312499999999998,Niigata
2019-04-29,0.0,Niigata
2019-04-30,14.291666666666664,Niigata
2019-05-01,14.291666666666664,Niigata
2019-05-02,15.312499999999998,Niigata
2019-05-03,0.0,Niigata
2019-05-04,14.291666666666664,Niigata
2019-05-05,18.703125,Niigata
2019-05-06,18.703125,Niigata
2019-05-07,19.95,Niigata
2019-05-08,0.0,Niigata
2019-05-09,21.196875,Niigata
2019-05-10,21.196875,Niigata
2019-05-11,19.95,Niigata
2019-05-12,0.0,Niigata
2019-05-13,27.29999999999999,Niigata
2019-05-14,0.0,Niigata
2019-05-15,18.563999999999997,Niigata
2019-05-16,0.0,Niigata
2019-05-17,8.735999999999997,Niigata
2019-05-18,0.0,Niigata
2019-05-19,20.519083969465647,Niigata
2019-05-20,0.0,Niigata
2019-05-21,10.259541984732824,Niigata
2019-05-22,21.16030534351145,Niigata
2019-05-23,10.900763358778624,Niigata
2019-05-24,10.900763358778624,Niigata
2019-05-25,10.259541984732824,Niigata
2019-05-26,14.817391304347824,Niigata
2019-05-27,45.37826086956521,Niigata
2019-05-28,28.70869565217391,Niigata
2019-05-29,14.817391304347824,Niigata
2019-05-30,15.743478260869564,Niigata
2019-05-31,14.817391304347824,Niigata
2019-06-01,14.817391304347824,Niigata
2019-06-02,0.0,Niigata
2019-06-03,12.599999999999998,Niigata
2019-06-04,0.0,Niigata
2019-06-05,0.0,Niigata
2019-06-06,0.0,Niigata
2019-06-07,6.503225806451611,Niigata
2019-06-08,6.096774193548385,Niigata
2019-06-09,0.0,Niigata
2019-06-10,22.64347826086956,Niigata
2019-06-11,0.0,Niigata
2019-06-12,0.0,Niigata
2019-06-13,22.64347826086956,Niigata
2019-06-14,0.0,Niigata
2019-06-15,19.813043478260866,Niigata
2019-06-16,11.684615384615386,Niigata
2019-06-17,0.0,Niigata
2019-06-18,12.519230769230768,Niigata
2019-06-19,0.0,Niigata
2019-06-20,0.0,Niigata
2019-06-21,40.89615384615385,Niigata
2019-06-22,0.0,Niigata
2019-06-23,0.0,Niigata
2019-06-24,0.0,Niigata
2019-06-25,0.0,Niigata
2019-06-26,25.199999999999996,Niigata
2019-06-27,0.0,Niigata
2019-06-28,0.0,Niigata
2019-06-29,0.0,Niigata
2019-06-30,0.0,Niigata
2019-07-01,0.0,Niigata
2019-07-02,0.0,Niigata
2019-07-03,70.0,Niigata
2019-07-04,35.0,Niigata
2019-07-05,0.0,Niigata
2019-07-06,0.0,Niigata
2019-07-07,0.0,Niigata
2019-07-08,0.0,Niigata
2019-07-09,0.0,Niigata
2019-07-10,14.174999999999999,Niigata
2019-07-11,25.724999999999998,Niigata
2019-07-12,0.0,Niigata
2019-07-13,0.0,Niigata
2019-07-14,8.42441860465116,Niigata
2019-07-15,8.790697674418603,Niigata
2019-07-16,9.156976744186045,Niigata
2019-07-17,18.31395348837209,Niigata
2019-07-18,9.523255813953487,Niigata
2019-07-19,0.0,Niigata
2019-07-20,8.790697674418603,Niigata
2019-07-21,18.372413793103448,Niigata
2019-07-22,19.90344827586207,Niigata
2019-07-23,9.951724137931034,Niigata
2019-07-24,9.568965517241379,Niigata
2019-07-25,10.33448275862069,Niigata
2019-07-26,0.0,Niigata
2019-07-27,9.568965517241379,Niigata
2019-07-28,0.0,Niigata
2019-07-29,0.0,Niigata
2019-07-30,0.0,Niigata
2019-07-31,26.338167938931296,Niigata
2019-08-01,12.920610687022899,Niigata
2019-08-02,25.841221374045798,Niigata
2019-08-03,0.0,Niigata
2019-08-04,0.0,Niigata
2019-08-05,44.97615894039735,Niigata
2019-08-06,29.789403973509927,Niigata
2019-08-07,0.0,Niigata
2019-08-08,0.0,Niigata
2019-08-09,0.0,Niigata
2019-08-10,13.434437086092712,Niigata
2019-08-11,0.0,Niigata
2019-08-12,22.579646017699115,Niigata
2019-08-13,0.0,Niigata
2019-08-14,0.0,Niigata
2019-08-15,0.0,Niigata
2019-08-16,11.038938053097345,Niigata
2019-08-17,23.08141592920354,Niigata
2019-08-18,6.0691099476439785,Niigata
2019-08-19,6.332984293193716,Niigata
2019-08-20,18.99895287958115,Niigata
2019-08-21,0.0,Niigata
2019-08-22,6.332984293193716,Niigata
2019-08-23,6.332984293193716,Niigata
2019-08-24,6.332984293193716,Niigata
2019-08-25,6.911999999999999,Niigata
2019-08-26,0.0,Niigata
2019-08-27,14.975999999999997,Niigata
2019-08-28,14.111999999999997,Niigata
2019-08-29,0.0,Niigata
2019-08-30,7.199999999999999,Niigata
2019-08-31,7.199999999999999,Niigata
2019-09-01,0.0,Niigata
2019-09-02,6.206896551724137,Niigata
2019-09-03,0.0,Niigata
2019-09-04,0.0,Niigata
2019-09-05,9.682758620689654,Niigata
2019-09-06,0.0,Niigata
2019-09-07,9.310344827586206,Niigata
2019-09-08,0.0,Niigata
2019-09-09,15.0,Niigata
2019-09-10,0.0,Niigata
2019-09-11,15.0,Niigata
2019-09-12,15.599999999999998,Niigata
2019-09-13,15.599999999999998,Niigata
2019-09-14,14.399999999999999,Niigata
2019-09-15,17.209756097560973,Niigata
2019-09-16,0.0,Niigata
2019-09-17,35.85365853658536,Niigata
2019-09-18,0.0,Niigata
2019-09-19,17.92682926829268,Niigata
2019-09-20,0.0,Niigata
2019-09-21,17.209756097560973,Niigata
2019-09-22,9.659999999999998,Niigata
2019-09-23,9.24,Niigata
2019-09-24,20.580000000000002,Niigata
2019-09-25,10.92,Niigata
2019-09-26,0.0,Niigata
2019-09-27,0.0,Niigata
2019-09-28,0.0,Niigata
2019-09-29,20.28082191780822,Niigata
2019-09-30,10.787671232876711,Niigata
2019-10-01,10.787671232876711,Niigata
2019-10-02,0.0,Niigata
2019-10-03,21.143835616438352,Niigata
2019-10-04,0.0,Niigata
2019-10-05,0.0,Niigata
2019-10-06,10.745614035087717,Niigata
2019-10-07,0.0,Niigata
2019-10-08,21.921052631578945,Niigata
2019-10-09,11.605263157894736,Niigata
2019-10-10,21.491228070175435,Niigata
2019-10-11,0.0,Niigata
2019-10-12,7.7368421052631575,Niigata
2019-10-13,8.456375838926174,Niigata
2019-10-14,0.0,Niigata
2019-10-15,10.993288590604024,Niigata
2019-10-16,22.40939597315436,Niigata
2019-10-17,11.416107382550335,Niigata
2019-10-18,0.0,Niigata
2019-10-19,9.724832214765101,Niigata
2019-10-20,0.0,Niigata
2019-10-21,32.849999999999994,Niigata
2019-10-22,0.0,Niigata
2019-10-23,34.199999999999996,Niigata
2019-10-24,0.0,Niigata
2019-10-25,22.95,Niigata
2019-10-26,10.799999999999999,Niigata
2019-10-27,9.726315789473682,Niigata
2019-10-28,0.0,Niigata
2019-10-29,10.536842105263155,Niigata
2019-10-30,10.536842105263155,Niigata
2019-10-31,10.536842105263155,Niigata
2019-11-01,21.47894736842105,Niigata
2019-11-02,29.584210526315786,Niigata
2019-11-03,12.826704545454545,Niigata
2019-11-04,24.627272727272725,Niigata
2019-11-05,13.339772727272727,Niigata
2019-11-06,26.679545454545455,Niigata
2019-11-07,0.0,Niigata
2019-11-08,0.0,Niigata
2019-11-09,12.826704545454545,Niigata
2019-11-10,22.362913907284764,Niigata
2019-11-11,0.0,Niigata
2019-11-12,70.81589403973508,Niigata
2019-11-13,47.52119205298012,Niigata
2019-11-14,0.0,Niigata
2019-11-15,0.0,Niigata
2019-11-16,0.0,Niigata
2019-11-17,0.0,Niigata
2019-11-18,28.874999999999996,Niigata
2019-11-19,0.0,Niigata
2019-11-20,28.874999999999996,Niigata
2019-11-21,30.029999999999994,Niigata
2019-11-22,0.0,Niigata
2019-11-23,27.719999999999995,Niigata
2019-11-24,42.42515337423313,Niigata
2019-11-25,0.0,Niigata
2019-11-26,12.393865030674846,Niigata
2019-11-27,0.0,Niigata
2019-11-28,0.0,Niigata
2019-11-29,0.0,Niigata
2019-11-30,22.880981595092024,Niigata
2019-12-01,0.0,Niigata
2019-12-02,31.449999999999996,Niigata
2019-12-03,0.0,Niigata
2019-12-04,0.0,Niigata
2019-12-05,0.0,Niigata
2019-12-06,31.449999999999996,Niigata
2019-12-07,14.799999999999997,Niigata
2019-12-08,25.199999999999996,Niigata
2019-12-09,26.249999999999996,Niigata
2019-12-10,13.124999999999998,Niigata
2019-12-11,13.124999999999998,Niigata
2019-12-12,0.0,Niigata
2019-12-13,0.0,Niigata
2019-12-14,0.0,Niigata
2019-12-15,0.0,Niigata
2019-12-16,5.6809248554913285,Niigata
2019-12-17,10.924855491329478,Niigata
2019-12-18,5.24393063583815,Niigata
2019-12-19,5.462427745664739,Niigata
2019-12-20,5.462427745664739,Niigata
2019-12-21,5.025433526011561,Niigata
2019-12-22,0.0,Niigata
2019-12-23,7.528630705394189,Niigata
2019-12-24,31.369294605809124,Niigata
2019-12-25,7.528630705394189,Niigata
2019-12-26,0.0,Niigata
2019-12-27,14.74356846473029,Niigata
2019-12-28,14.429875518672194,Niigata
2019-12-29,31.18582677165354,Niigata
2019-12-30,0.0,Niigata
2019-12-31,13.559055118110233,Niigata
2020-01-01,27.796062992125982,Niigata
2020-01-02,13.559055118110233,Niigata
2020-01-03,0.0,Niigata
2020-01-04,0.0,Niigata
2020-01-05,6.747540983606556,Niigata
2020-01-06,0.0,Niigata
2020-01-07,29.881967213114752,Niigata
2020-01-08,0.0,Niigata
2020-01-09,15.101639344262294,Niigata
2020-01-10,0.0,Niigata
2020-01-11,7.0688524590163935,Niigata
2020-01-12,15.797014925373135,Niigata
2020-01-13,15.044776119402984,Niigata
2020-01-14,0.0,Niigata
2020-01-15,0.0,Niigata
2020-01-16,35.355223880597016,Niigata
2020-01-17,18.05373134328358,Niigata
2020-01-18,16.54925373134328,Niigata
2020-01-19,0.0,Niigata
2020-01-20,0.0,Niigata
2020-01-21,0.0,Niigata
2020-01-22,29.4,Niigata
2020-01-23,29.4,Niigata
2020-01-24,0.0,Niigata
2020-01-25,0.0,Niigata
2020-01-26,9.662359550561797,Niigata
2020-01-27,0.0,Niigata
2020-01-28,10.58258426966292,Niigata
2020-01-29,0.0,Niigata
2020-01-30,31.747752808988768,Niigata
2020-01-31,0.0,Niigata
2020-02-01,29.907303370786515,Niigata
2020-02-02,0.0,Niigata
2020-02-03,35.699999999999996,Niigata
2020-02-04,0.0,Niigata
2020-02-05,0.0,Niigata
2020-02-06,0.0,Niigata
2020-02-07,0.0,Niigata
2020-02-08,35.699999999999996,Niigata
2020-02-09,28.077348066298335,Niigata
2020-02-10,14.676795580110493,Niigata
2020-02-11,0.0,Niigata
2020-02-12,15.31491712707182,Niigata
2020-02-13,14.676795580110493,Niigata
2020-02-14,15.31491712707182,Niigata
2020-02-15,27.439226519337012,Niigata
2020-02-16,28.7,Niigata
2020-02-17,0.0,Niigata
2020-02-18,24.149999999999995,Niigata
2020-02-19,16.1,Niigata
2020-02-20,0.0,Niigata
2020-02-21,23.45,Niigata
2020-02-22,0.0,Niigata
2020-02-23,18.28235294117647,Niigata
2020-02-24,27.880588235294113,Niigata
2020-02-25,41.13529411764706,Niigata
2020-02-26,39.764117647058825,Niigata
2020-02-27,0.0,Niigata
2020-02-28,10.05529411764706,Niigata
2020-02-29,18.28235294117647,Niigata
2020-03-01,0.0,Niigata
2020-03-02,18.51612903225806,Niigata
2020-03-03,37.95806451612903,Niigata
2020-03-04,19.441935483870967,Niigata
2020-03-05,19.441935483870967,Niigata
2020-03-06,19.441935483870967,Niigata
2020-03-07,57.399999999999984,Niigata
2020-03-08,12.159926470588236,Niigata
2020-03-09,36.47977941176471,Niigata
2020-03-10,11.580882352941178,Niigata
2020-03-11,23.74080882352941,Niigata
2020-03-12,37.05882352941177,Niigata
2020-03-13,24.31985294117647,Niigata
2020-03-14,12.159926470588236,Niigata
2020-03-15,40.40689655172413,Niigata
2020-03-16,39.75517241379309,Niigata
2020-03-17,0.0,Niigata
2020-03-18,14.337931034482757,Niigata
2020-03-19,0.0,Niigata
2020-03-20,0.0,Niigata
2020-03-21,0.0,Niigata
2020-03-22,0.0,Niigata
2020-03-23,38.809615384615384,Niigata
2020-03-24,0.0,Niigata
2020-03-25,13.771153846153847,Niigata
2020-03-26,0.0,Niigata
2020-03-27,0.0,Niigata
2020-03-28,12.519230769230768,Niigata
2020-03-29,31.75609756097561,Niigata
2020-03-30,16.671951219512195,Niigata
2020-03-31,16.671951219512195,Niigata
2020-04-01,0.0,Niigata
2020-04-02,0.0,Niigata
2020-04-03,0.0,Niigata
2020-04-04,0.0,Niigata
2020-04-05,2.1761658031088076,Niigata
2020-04-06,2.1761658031088076,Niigata
2020-04-07,2.3937823834196887,Niigata
2020-04-08,4.896373056994817,Niigata
2020-04-09,7.181347150259065,Niigata
2020-04-10,0.0,Niigata
2020-04-11,2.1761658031088076,Niigata
2020-04-12,0.0,Niigata
2020-04-13,0.0,Niigata
2020-04-14,13.676582278481012,Niigata
2020-04-15,0.0,Niigata
2020-04-16,0.0,Niigata
2020-04-17,65.12658227848101,Niigata
2020-04-18,24.09683544303797,Niigata
2020-04-19,0.0,Niigata
2020-04-20,15.125490196078427,Niigata
2020-04-21,4.954901960784314,Niigata
2020-04-22,0.0,Niigata
2020-04-23,9.649019607843137,Niigata
2020-04-24,4.954901960784314,Niigata
2020-04-25,5.215686274509804,Niigata
2020-04-26,2.5814634146341464,Niigata
2020-04-27,11.042926829268291,Niigata
2020-04-28,2.7248780487804876,Niigata
2020-04-29,2.7248780487804876,Niigata
2020-04-30,7.600975609756097,Niigata
2020-05-01,0.0,Niigata
2020-05-02,2.7248780487804876,Niigata
2020-05-03,32.351351351351354,Niigata
2020-05-04,0.0,Niigata
2020-05-05,30.648648648648646,Niigata
2020-05-06,19.864864864864863,Niigata
2020-05-07,0.0,Niigata
2020-05-08,0.0,Niigata
2020-05-09,22.135135135135133,Niigata
2020-05-10,0.0,Niigata
2020-05-11,8.583941605839414,Niigata
2020-05-12,0.0,Niigata
2020-05-13,8.583941605839414,Niigata
2020-05-14,25.751824817518244,Niigata
2020-05-15,0.0,Niigata
2020-05-16,15.880291970802915,Niigata
2020-05-17,2.8913043478260865,Niigata
2020-05-18,5.934782608695651,Niigata
2020-05-19,3.0434782608695645,Niigata
2020-05-20,3.0434782608695645,Niigata
2020-05-21,0.0,Niigata
2020-05-22,0.0,Niigata
2020-05-23,6.086956521739129,Niigata
2020-05-24,15.65454545454545,Niigata
2020-05-25,15.65454545454545,Niigata
2020-05-26,0.0,Niigata
2020-05-27,0.0,Niigata
2020-05-28,23.672727272727272,Niigata
2020-05-29,8.018181818181818,Niigata
2020-05-30,0.0,Niigata
2020-05-31,52.227777777777774,Niigata
2020-06-01,13.883333333333331,Niigata
2020-06-02,0.0,Niigata
2020-06-03,27.766666666666662,Niigata
2020-06-04,13.222222222222221,Niigata
2020-06-05,0.0,Niigata
2020-06-06,0.0,Niigata
2020-06-07,5.185185185185185,Niigata
2020-06-08,5.444444444444444,Niigata
2020-06-09,10.62962962962963,Niigata
2020-06-10,0.0,Niigata
2020-06-11,0.0,Niigata
2020-06-12,5.444444444444444,Niigata
2020-06-13,15.296296296296298,Niigata
2020-06-14,8.517482517482517,Niigata
2020-06-15,0.0,Niigata
2020-06-16,3.0839160839160837,Niigata
2020-06-17,6.314685314685314,Niigata
2020-06-18,0.0,Niigata
2020-06-19,0.0,Niigata
2020-06-20,3.0839160839160837,Niigata
2020-06-21,3.694240837696335,Niigata
2020-06-22,0.0,Niigata
2020-06-23,7.740314136125654,Niigata
2020-06-24,3.870157068062827,Niigata
2020-06-25,0.0,Niigata
2020-06-26,11.082722513089006,Niigata
2020-06-27,7.212565445026177,Niigata
2020-06-28,6.774193548387094,Niigata
2020-06-29,7.451612903225804,Niigata
2020-06-30,0.0,Niigata
2020-07-01,0.0,Niigata
2020-07-02,0.0,Niigata
2020-07-03,0.0,Niigata
2020-07-04,6.774193548387094,Niigata
2020-07-05,0.0,Niigata
2020-07-06,8.53548387096774,Niigata
2020-07-07,8.53548387096774,Niigata
2020-07-08,27.02903225806451,Niigata
2020-07-09,0.0,Niigata
2020-07-10,0.0,Niigata
2020-07-11,0.0,Niigata
2020-07-12,12.096000000000002,Niigata
2020-07-13,13.44,Niigata
